tarea,tick_ms,us_inicio,us_fin,duracion_us
TrabajoA,2275,2949141,2950219,1078
TrabajoB,2276,2950219,2951388,1169
TrabajoA,2277,2951388,2952445,1057
TrabajoB,2278,2952445,2953964,1519
TrabajoA,2279,2953964,2955958,1994
TrabajoB,2280,2955958,2957464,1506
TrabajoA,2281,2957464,2958981,1517
TrabajoB,2282,2958981,2960975,1994
TrabajoA,2283,2960975,2962969,1994
TrabajoB,2284,2962969,2964960,1991
TrabajoA,2285,2964960,2966951,1991
TrabajoB,2286,2966951,2968945,1994
TrabajoA,2287,2968945,2970947,2002
TrabajoB,2288,2970947,2972935,1988
TrabajoA,2289,2972935,2974928,1993
TrabajoB,2290,2974928,2976923,1995
TrabajoA,2291,2976923,2978584,1661
TrabajoB,2292,2978584,2979662,1078
TrabajoA,2293,2979662,2980725,1063
TrabajoB,2294,2980725,2981762,1037
TrabajoA,2295,2981762,2982797,1035
TrabajoB,2296,2982797,2983834,1037
TrabajoA,2297,2983834,2984871,1037
TrabajoB,2298,2984871,2985908,1037
TrabajoA,2299,2985908,2986979,1071
TrabajoB,2300,2986979,2988010,1031
TrabajoA,2301,2988010,2989052,1042
TrabajoB,2302,2989052,2990093,1041
TrabajoA,2303,2990093,2991189,1096
TrabajoB,2304,2991189,2992309,1120
TrabajoA,2305,2992309,2993345,1036
TrabajoB,2306,2993345,2994422,1077
TrabajoA,2307,2994422,2995451,1029
TrabajoB,2308,2995451,2996478,1027
TrabajoA,2309,2996478,2997522,1044
TrabajoB,2310,2997522,2998574,1052
TrabajoA,2311,2998574,2999627,1053
TrabajoB,2312,2999627,3000655,1028
TrabajoA,2313,3000655,3001698,1043
TrabajoB,2314,3001698,3002710,1012
TrabajoA,2315,3002710,3003866,1156
TrabajoB,2316,3003866,3004891,1025
TrabajoA,2317,3004891,3005922,1031
TrabajoB,2318,3005922,3006954,1032
TrabajoA,2319,3006954,3008955,2001
TrabajoB,2320,3008955,3010457,1502
TrabajoA,2321,3010457,3012450,1993
TrabajoB,2322,3012450,3014444,1994
TrabajoA,2323,3014444,3016439,1995
TrabajoB,2324,3016439,3018434,1995
TrabajoA,2325,3018434,3019528,1094
TrabajoB,2326,3019528,3020644,1116
TrabajoA,2327,3020644,3021707,1063
TrabajoB,2328,3021707,3022740,1033
TrabajoA,2329,3022740,3023788,1048
TrabajoB,2330,3023788,3024900,1112
TrabajoA,2331,3024900,3025935,1035
TrabajoB,2332,3025935,3026967,1032
TrabajoA,2333,3026967,3028001,1034
TrabajoB,2334,3028001,3029034,1033
TrabajoA,2335,3029034,3030100,1066
TrabajoB,2336,3030100,3031184,1084
TrabajoA,2337,3031184,3032244,1060
TrabajoB,2338,3032244,3033307,1063
TrabajoA,2339,3033307,3034369,1062
TrabajoB,2340,3034369,3035401,1032
TrabajoA,2341,3035401,3036435,1034
TrabajoB,2342,3036435,3037469,1034
TrabajoA,2343,3037469,3038506,1037
TrabajoB,2344,3038506,3039549,1043
TrabajoA,2345,3039549,3040660,1111
TrabajoB,2346,3040660,3041762,1102
TrabajoA,2347,3041762,3042827,1065
TrabajoB,2348,3042827,3043888,1061
TrabajoA,2349,3043888,3044972,1084
TrabajoB,2350,3044972,3046006,1034
TrabajoA,2351,3046006,3047042,1036
TrabajoB,2352,3047042,3048557,1515
TrabajoA,2353,3048557,3050059,1502
TrabajoB,2354,3050059,3052054,1995
TrabajoA,2355,3052054,3054052,1998
TrabajoB,2356,3054052,3056048,1996
TrabajoA,2357,3056048,3058039,1991
TrabajoB,2358,3058039,3060034,1995
TrabajoA,2359,3060034,3061564,1530
TrabajoB,2360,3061564,3062651,1087
TrabajoA,2361,3062651,3063684,1033
TrabajoB,2362,3063684,3064717,1033
TrabajoA,2363,3064717,3065750,1033
TrabajoB,2364,3065750,3066783,1033
TrabajoA,2365,3066783,3067816,1033
TrabajoB,2366,3067816,3068862,1046
TrabajoA,2367,3068862,3069895,1033
TrabajoB,2368,3069895,3070964,1069
TrabajoA,2369,3070964,3072163,1199
TrabajoB,2370,3072163,3073225,1062
TrabajoA,2371,3073225,3074258,1033
TrabajoB,2372,3074258,3075321,1063
TrabajoA,2373,3075321,3076356,1035
TrabajoB,2374,3076356,3077388,1032
TrabajoA,2375,3077388,3078421,1033
TrabajoB,2376,3078421,3079455,1034
TrabajoA,2377,3079455,3080488,1033
TrabajoB,2378,3080488,3081522,1034
TrabajoA,2379,3081522,3082556,1034
TrabajoB,2380,3082556,3083655,1099
TrabajoA,2381,3083655,3084797,1142
TrabajoB,2382,3084797,3085830,1033
TrabajoA,2383,3085830,3086941,1111
TrabajoB,2384,3086941,3087965,1024
TrabajoA,2385,3087965,3088998,1033
TrabajoB,2386,3088998,3090995,1997
TrabajoA,2387,3090995,3092497,1502
TrabajoB,2388,3092497,3094492,1995
TrabajoA,2389,3094492,3096488,1996
TrabajoB,2390,3096488,3098485,1997
TrabajoA,2391,3098485,3100475,1990
TrabajoB,2392,3100475,3102088,1613
TrabajoA,2393,3102088,3104086,1998
TrabajoB,2394,3104086,3106076,1990
TrabajoA,2395,3106076,3107578,1502
TrabajoB,2396,3107578,3109572,1994
TrabajoA,2397,3109572,3111153,1581
TrabajoB,2398,3111153,3112216,1063
TrabajoA,2399,3112216,3113282,1066
TrabajoB,2400,3113282,3114326,1044
TrabajoA,2401,3114326,3115359,1033
TrabajoB,2402,3115359,3116384,1025
TrabajoA,2403,3116384,3117593,1209
TrabajoB,2404,3117593,3118624,1031
TrabajoA,2405,3118624,3119658,1034
TrabajoB,2406,3119658,3120734,1076
TrabajoA,2407,3120734,3121805,1071
TrabajoB,2408,3121805,3122921,1116
TrabajoA,2409,3122921,3124033,1112
TrabajoB,2410,3124033,3125064,1031
TrabajoA,2411,3125064,3126096,1032
TrabajoB,2412,3126096,3127127,1031
TrabajoA,2413,3127127,3128162,1035
TrabajoB,2414,3128162,3129196,1034
TrabajoA,2415,3129196,3130228,1032
TrabajoB,2416,3130228,3131259,1031
TrabajoA,2417,3131259,3132291,1032
TrabajoB,2418,3132291,3133433,1142
TrabajoA,2419,3133433,3134467,1034
TrabajoB,2420,3134467,3135584,1117
TrabajoA,2421,3135584,3136665,1081
TrabajoB,2422,3136665,3137698,1033
TrabajoA,2423,3137698,3138730,1032
TrabajoB,2424,3138730,3139762,1032
TrabajoA,2425,3139762,3141758,1996
TrabajoB,2426,3141758,3143265,1507
TrabajoA,2427,3143265,3145255,1990
TrabajoB,2428,3145255,3147250,1995
TrabajoA,2429,3147250,3148848,1598
TrabajoB,2430,3148848,3150840,1992
TrabajoA,2431,3150840,3152837,1997
TrabajoB,2432,3152837,3154838,2001
TrabajoA,2433,3154838,3156825,1987
TrabajoB,2434,3156825,3158823,1998
TrabajoA,2435,3158823,3160813,1990
TrabajoB,2436,3160813,3162809,1996
TrabajoA,2437,3162809,3164807,1998
TrabajoB,2438,3164807,3166796,1989
TrabajoA,2439,3166796,3168790,1994
TrabajoB,2440,3168790,3170798,2008
TrabajoA,2441,3170798,3172783,1985
TrabajoB,2442,3172783,3174300,1517
TrabajoA,2443,3174300,3175334,1034
TrabajoB,2444,3175334,3176402,1068
TrabajoA,2445,3176402,3177468,1066
TrabajoB,2446,3177468,3178498,1030
TrabajoA,2447,3178498,3179564,1066
TrabajoB,2448,3179564,3180595,1031
TrabajoA,2449,3180595,3181626,1031
TrabajoB,2450,3181626,3182657,1031
TrabajoA,2451,3182657,3183688,1031
TrabajoB,2452,3183688,3184804,1116
TrabajoA,2453,3184804,3185913,1109
TrabajoB,2454,3185913,3186981,1068
TrabajoA,2455,3186981,3188082,1101
TrabajoB,2456,3188082,3189125,1043
TrabajoA,2457,3189125,3190158,1033
TrabajoB,2458,3190158,3191190,1032
TrabajoA,2459,3191190,3192223,1033
TrabajoB,2460,3192223,3193256,1033
TrabajoA,2461,3193256,3194290,1034
TrabajoB,2462,3194290,3195369,1079
TrabajoA,2463,3195369,3196459,1090
TrabajoB,2464,3196459,3197542,1083
TrabajoA,2465,3197542,3198643,1101
TrabajoB,2466,3198643,3199676,1033
TrabajoA,2467,3199676,3200768,1092
TrabajoB,2468,3200768,3201800,1032
TrabajoA,2469,3201800,3203320,1520
TrabajoB,2470,3203320,3204819,1499
TrabajoA,2471,3204819,3206816,1997
TrabajoB,2472,3206816,3208811,1995
TrabajoA,2473,3208811,3210805,1994
TrabajoB,2474,3210805,3212797,1992
TrabajoA,2475,3212797,3214792,1995
TrabajoB,2476,3214792,3216786,1994
TrabajoA,2477,3216786,3218785,1999
TrabajoB,2478,3218785,3220778,1993
TrabajoA,2479,3220778,3222772,1994
TrabajoB,2480,3222772,3224767,1995
TrabajoA,2481,3224767,3226445,1678
TrabajoB,2482,3226445,3227614,1169
TrabajoA,2483,3227614,3228651,1037
TrabajoB,2484,3228651,3229687,1036
TrabajoA,2485,3229687,3230724,1037
TrabajoB,2486,3230724,3231764,1040
TrabajoA,2487,3231764,3232805,1041
TrabajoB,2488,3232805,3233857,1052
TrabajoA,2489,3233857,3234899,1042
TrabajoB,2490,3234899,3235939,1040
TrabajoA,2491,3235939,3236990,1051
TrabajoB,2492,3236990,3238057,1067
TrabajoA,2493,3238057,3239246,1189
TrabajoB,2494,3239246,3240286,1040
TrabajoA,2495,3240286,3241324,1038
TrabajoB,2496,3241324,3242697,1373
TrabajoA,2497,3242697,3243953,1256
TrabajoB,2498,3243953,3245033,1080
TrabajoA,2499,3245033,3246073,1040
TrabajoB,2500,3246073,3247108,1035
TrabajoA,2501,3247108,3248385,1277
TrabajoB,2502,3248385,3249672,1287
TrabajoA,2503,3249672,3251286,1614
TrabajoB,2504,3251286,3252788,1502
TrabajoA,2505,3252788,3254783,1995
TrabajoB,2506,3254783,3256509,1726
TrabajoA,2507,3256509,3258020,1511
TrabajoB,2508,3258020,3259179,1159
TrabajoA,2509,3259179,3260211,1032
TrabajoB,2510,3260211,3261313,1102
TrabajoA,2511,3261313,3262347,1034
TrabajoB,2512,3262347,3263386,1039
TrabajoA,2513,3263386,3265859,2473
TrabajoB,2514,3265859,3267857,1998
TrabajoA,2515,3267857,3269856,1999
TrabajoB,2516,3269856,3271847,1991
TrabajoA,2517,3271847,3273867,2020
TrabajoB,2518,3273867,3276291,2424
TrabajoA,2519,3276291,3277397,1106
TrabajoB,2520,3277397,3278520,1123
TrabajoA,2521,3278520,3279752,1232
TrabajoB,2522,3279752,3280786,1034
TrabajoA,2523,3280786,3281826,1040
TrabajoB,2524,3281826,3282868,1042
TrabajoA,2525,3282868,3283906,1038
TrabajoB,2526,3283906,3284932,1026
TrabajoA,2527,3284932,3285976,1044
TrabajoB,2528,3285976,3287095,1119
TrabajoA,2529,3287095,3288220,1125
TrabajoB,2530,3288220,3289259,1039
TrabajoA,2531,3289259,3290387,1128
TrabajoB,2532,3290387,3291485,1098
TrabajoA,2533,3291485,3292551,1066
TrabajoB,2534,3292551,3293601,1050
TrabajoA,2535,3293601,3294635,1034
TrabajoB,2536,3294635,3295666,1031
TrabajoA,2537,3295666,3296706,1040
TrabajoB,2538,3296706,3297741,1035
TrabajoA,2539,3297741,3298774,1033
TrabajoB,2540,3298774,3299871,1097
TrabajoA,2541,3299871,3300907,1036
TrabajoB,2542,3300907,3301940,1033
TrabajoA,2543,3301940,3303063,1123
TrabajoB,2544,3303063,3304265,1202
TrabajoA,2545,3304265,3305300,1035
TrabajoB,2546,3305300,3307217,1917
TrabajoA,2547,3307217,3308726,1509
TrabajoB,2548,3308726,3310717,1991
TrabajoA,2549,3310717,3312713,1996
TrabajoB,2550,3312713,3314709,1996
TrabajoA,2551,3314709,3316702,1993
TrabajoB,2552,3316702,3318700,1998
TrabajoA,2553,3318700,3320695,1995
TrabajoB,2554,3320695,3322690,1995
TrabajoA,2555,3322690,3324686,1996
TrabajoB,2556,3324686,3326677,1991
TrabajoA,2557,3326677,3328671,1994
TrabajoB,2558,3328671,3330671,2000
TrabajoA,2559,3330671,3332666,1995
TrabajoB,2560,3332666,3334660,1994
TrabajoA,2561,3334660,3336652,1992
TrabajoB,2562,3336652,3338652,2000
TrabajoA,2563,3338652,3340640,1988
TrabajoB,2564,3340640,3342636,1996
TrabajoA,2565,3342636,3344630,1994
TrabajoB,2566,3344630,3346618,1988
TrabajoA,2567,3346618,3348613,1995
TrabajoB,2568,3348613,3350616,2003
TrabajoA,2569,3350616,3351693,1077
TrabajoB,2570,3351693,3352783,1090
TrabajoA,2571,3352783,3353837,1054
TrabajoB,2572,3353837,3354876,1039
TrabajoA,2573,3354876,3355902,1026
TrabajoB,2574,3355902,3356929,1027
TrabajoA,2575,3356929,3357955,1026
TrabajoB,2576,3357955,3358983,1028
TrabajoA,2577,3358983,3360008,1025
TrabajoB,2578,3360008,3361113,1105
TrabajoA,2579,3361113,3362146,1033
TrabajoB,2580,3362146,3363178,1032
TrabajoA,2581,3363178,3364287,1109
TrabajoB,2582,3364287,3365473,1186
TrabajoA,2583,3365473,3366501,1028
TrabajoB,2584,3366501,3367532,1031
TrabajoA,2585,3367532,3368578,1046
TrabajoB,2586,3368578,3369610,1032
TrabajoA,2587,3369610,3370657,1047
TrabajoB,2588,3370657,3371682,1025
TrabajoA,2589,3371682,3372709,1027
TrabajoB,2590,3372709,3373782,1073
TrabajoA,2591,3373782,3374841,1059
TrabajoB,2592,3374841,3375871,1030
TrabajoA,2593,3375871,3376930,1059
TrabajoB,2594,3376930,3378040,1110
TrabajoA,2595,3378040,3379131,1091
TrabajoB,2596,3379131,3381138,2007
TrabajoA,2597,3381138,3383128,1990
TrabajoB,2598,3383128,3385115,1987
TrabajoA,2599,3385115,3387115,2000
TrabajoB,2600,3387115,3389105,1990
TrabajoA,2601,3389105,3391099,1994
TrabajoB,2602,3391099,3393096,1997
TrabajoA,2603,3393096,3395088,1992
TrabajoB,2604,3395088,3397087,1999
TrabajoA,2605,3397087,3399079,1992
TrabajoB,2606,3399079,3401072,1993
TrabajoA,2607,3401072,3402620,1548
TrabajoB,2608,3402620,3403836,1216
TrabajoA,2609,3403836,3404960,1124
TrabajoB,2610,3404960,3406007,1047
TrabajoA,2611,3406007,3407049,1042
TrabajoB,2612,3407049,3408078,1029
TrabajoA,2613,3408078,3409128,1050
TrabajoB,2614,3409128,3410160,1032
TrabajoA,2615,3410160,3411186,1026
TrabajoB,2616,3411186,3412285,1099
TrabajoA,2617,3412285,3413317,1032
TrabajoB,2618,3413317,3414354,1037
TrabajoA,2619,3414354,3415438,1084
TrabajoB,2620,3415438,3416523,1085
TrabajoA,2621,3416523,3417615,1092
TrabajoB,2622,3417615,3418643,1028
TrabajoA,2623,3418643,3419675,1032
TrabajoB,2624,3419675,3420707,1032
TrabajoA,2625,3420707,3421738,1031
TrabajoB,2626,3421738,3422769,1031
TrabajoA,2627,3422769,3423801,1032
TrabajoB,2628,3423801,3424832,1031
TrabajoA,2629,3424832,3425864,1032
TrabajoB,2630,3425864,3426926,1062
TrabajoA,2631,3426926,3427992,1066
TrabajoB,2632,3427992,3429108,1116
TrabajoA,2633,3429108,3430199,1091
TrabajoB,2634,3430199,3431230,1031
TrabajoA,2635,3431230,3433225,1995
TrabajoB,2636,3433225,3434728,1503
TrabajoA,2637,3434728,3436754,2026
TrabajoB,2638,3436754,3438718,1964
TrabajoA,2639,3438718,3440712,1994
TrabajoB,2640,3440712,3442707,1995
TrabajoA,2641,3442707,3444705,1998
TrabajoB,2642,3444705,3446703,1998
TrabajoA,2643,3446703,3448691,1988
TrabajoB,2644,3448691,3450685,1994
TrabajoA,2645,3450685,3452679,1994
TrabajoB,2646,3452679,3454966,2287
TrabajoA,2647,3454966,3456002,1036
TrabajoB,2648,3456002,3457125,1123
TrabajoA,2649,3457125,3458155,1030
TrabajoB,2650,3458155,3459255,1100
TrabajoA,2651,3459255,3460292,1037
TrabajoB,2652,3460292,3461329,1037
TrabajoA,2653,3461329,3462365,1036
TrabajoB,2654,3462365,3463402,1037
TrabajoA,2655,3463402,3464440,1038
TrabajoB,2656,3464440,3465508,1068
TrabajoA,2657,3465508,3466595,1087
TrabajoB,2658,3466595,3467632,1037
TrabajoA,2659,3467632,3468721,1089
TrabajoB,2660,3468721,3469811,1090
TrabajoA,2661,3469811,3470907,1096
TrabajoB,2662,3470907,3471944,1037
TrabajoA,2663,3471944,3472980,1036
TrabajoB,2664,3472980,3474093,1113
TrabajoA,2665,3474093,3475128,1035
TrabajoB,2666,3475128,3476223,1095
TrabajoA,2667,3476223,3477286,1063
TrabajoB,2668,3477286,3478373,1087
TrabajoA,2669,3478373,3479408,1035
TrabajoB,2670,3479408,3480443,1035
TrabajoA,2671,3480443,3481534,1091
TrabajoB,2672,3481534,3482597,1063
TrabajoA,2673,3482597,3483630,1033
TrabajoB,2674,3483630,3485627,1997
TrabajoA,2675,3485627,3487138,1511
TrabajoB,2676,3487138,3489128,1990
TrabajoA,2677,3489128,3491125,1997
TrabajoB,2678,3491125,3493117,1992
TrabajoA,2679,3493117,3495111,1994
TrabajoB,2680,3495111,3497106,1995
TrabajoA,2681,3497106,3499100,1994
TrabajoB,2682,3499100,3501095,1995
TrabajoA,2683,3501095,3503093,1998
TrabajoB,2684,3503093,3505089,1996
TrabajoA,2685,3505089,3507084,1995
TrabajoB,2686,3507084,3508144,1060
TrabajoA,2687,3508144,3509281,1137
TrabajoB,2688,3509281,3510317,1036
TrabajoA,2689,3510317,3511352,1035
TrabajoB,2690,3511352,3512387,1035
TrabajoA,2691,3512387,3513422,1035
TrabajoB,2692,3513422,3514456,1034
TrabajoA,2693,3514456,3515491,1035
TrabajoB,2694,3515491,3516526,1035
TrabajoA,2695,3516526,3517588,1062
TrabajoB,2696,3517588,3518687,1099
TrabajoA,2697,3518687,3519749,1062
TrabajoB,2698,3519749,3520937,1188
TrabajoA,2699,3520937,3521966,1029
TrabajoB,2700,3521966,3523069,1103
TrabajoA,2701,3523069,3524101,1032
TrabajoB,2702,3524101,3525133,1032
TrabajoA,2703,3525133,3526165,1032
TrabajoB,2704,3526165,3527197,1032
TrabajoA,2705,3527197,3528228,1031
TrabajoB,2706,3528228,3529260,1032
TrabajoA,2707,3529260,3530292,1032
TrabajoB,2708,3530292,3531415,1123
TrabajoA,2709,3531415,3532502,1087
TrabajoB,2710,3532502,3533571,1069
TrabajoA,2711,3533571,3534659,1088
TrabajoB,2712,3534659,3535691,1032
TrabajoA,2713,3535691,3537693,2002
TrabajoB,2714,3537693,3539683,1990
TrabajoA,2715,3539683,3541677,1994
TrabajoB,2716,3541677,3543673,1996
TrabajoA,2717,3543673,3545666,1993
TrabajoB,2718,3545666,3547661,1995
TrabajoA,2719,3547661,3549655,1994
TrabajoB,2720,3549655,3551650,1995
TrabajoA,2721,3551650,3553655,2005
TrabajoB,2722,3553655,3555644,1989
TrabajoA,2723,3555644,3557635,1991
TrabajoB,2724,3557635,3559630,1995
TrabajoA,2725,3559630,3560758,1128
TrabajoB,2726,3560758,3561819,1061
TrabajoA,2727,3561819,3562853,1034
TrabajoB,2728,3562853,3563901,1048
TrabajoA,2729,3563901,3564961,1060
TrabajoB,2730,3564961,3565996,1035
TrabajoA,2731,3565996,3567030,1034
TrabajoB,2732,3567030,3568146,1116
TrabajoA,2733,3568146,3569172,1026
TrabajoB,2734,3569172,3570215,1043
TrabajoA,2735,3570215,3571278,1063
TrabajoB,2736,3571278,3572337,1059
TrabajoA,2737,3572337,3573398,1061
TrabajoB,2738,3573398,3574460,1062
TrabajoA,2739,3574460,3575546,1086
TrabajoB,2740,3575546,3576626,1080
TrabajoA,2741,3576626,3577659,1033
TrabajoB,2742,3577659,3578704,1045
TrabajoA,2743,3578704,3579737,1033
TrabajoB,2744,3579737,3580769,1032
TrabajoA,2745,3580769,3581800,1031
TrabajoB,2746,3581800,3582861,1061
TrabajoA,2747,3582861,3583929,1068
TrabajoB,2748,3583929,3584997,1068
TrabajoA,2749,3584997,3586030,1033
TrabajoB,2750,3586030,3587070,1040
TrabajoA,2751,3587070,3588160,1090
TrabajoB,2752,3588160,3589678,1518
TrabajoA,2753,3589678,3591180,1502
TrabajoB,2754,3591180,3593181,2001
TrabajoA,2755,3593181,3595172,1991
TrabajoB,2756,3595172,3596342,1170
TrabajoA,2757,3596342,3597404,1062
TrabajoB,2758,3597404,3598505,1101
TrabajoA,2759,3598505,3599577,1072
TrabajoB,2760,3599577,3600641,1064
TrabajoA,2761,3600641,3601677,1036
TrabajoB,2762,3601677,3602714,1037
TrabajoA,2763,3602714,3603756,1042
TrabajoB,2764,3603756,3604790,1034
TrabajoA,2765,3604790,3605827,1037
TrabajoB,2766,3605827,3606892,1065
TrabajoA,2767,3606892,3608012,1120
TrabajoB,2768,3608012,3609100,1088
TrabajoA,2769,3609100,3610163,1063
TrabajoB,2770,3610163,3611225,1062
TrabajoA,2771,3611225,3612288,1063
TrabajoB,2772,3612288,3613322,1034
TrabajoA,2773,3613322,3614396,1074
TrabajoB,2774,3614396,3615428,1032
TrabajoA,2775,3615428,3616462,1034
TrabajoB,2776,3616462,3617495,1033
TrabajoA,2777,3617495,3618529,1034
TrabajoB,2778,3618529,3619615,1086
TrabajoA,2779,3619615,3620673,1058
TrabajoB,2780,3620673,3621766,1093
TrabajoA,2781,3621766,3622799,1033
TrabajoB,2782,3622799,3623865,1066
TrabajoA,2783,3623865,3625861,1996
TrabajoB,2784,3625861,3627364,1503
TrabajoA,2785,3627364,3629360,1996
TrabajoB,2786,3629360,3631356,1996
TrabajoA,2787,3631356,3633349,1993
TrabajoB,2788,3633349,3635342,1993
TrabajoA,2789,3635342,3637339,1997
TrabajoB,2790,3637339,3639332,1993
TrabajoA,2791,3639332,3641326,1994
TrabajoB,2792,3641326,3643321,1995
TrabajoA,2793,3643321,3645316,1995
TrabajoB,2794,3645316,3646891,1575
TrabajoA,2795,3646891,3647954,1063
TrabajoB,2796,3647954,3648987,1033
TrabajoA,2797,3648987,3650058,1071
TrabajoB,2798,3650058,3651094,1036
TrabajoA,2799,3651094,3652131,1037
TrabajoB,2800,3652131,3653171,1040
TrabajoA,2801,3653171,3654233,1062
TrabajoB,2802,3654233,3655288,1055
TrabajoA,2803,3655288,3656318,1030
TrabajoB,2804,3656318,3657389,1071
TrabajoA,2805,3657389,3658479,1090
TrabajoB,2806,3658479,3659567,1088
TrabajoA,2807,3659567,3660631,1064
TrabajoB,2808,3660631,3661807,1176
TrabajoA,2809,3661807,3662842,1035
TrabajoB,2810,3662842,3663879,1037
TrabajoA,2811,3663879,3664918,1039
TrabajoB,2812,3664918,3665957,1039
TrabajoA,2813,3665957,3666988,1031
TrabajoB,2814,3666988,3668043,1055
TrabajoA,2815,3668043,3669076,1033
TrabajoB,2816,3669076,3670144,1068
TrabajoA,2817,3670144,3671301,1157
TrabajoB,2818,3671301,3672332,1031
TrabajoA,2819,3672332,3673474,1142
TrabajoB,2820,3673474,3674537,1063
TrabajoA,2821,3674537,3675573,1036
TrabajoB,2822,3675573,3677574,2001
TrabajoA,2823,3677574,3679077,1503
TrabajoB,2824,3679077,3681070,1993
TrabajoA,2825,3681070,3683068,1998
TrabajoB,2826,3683068,3685060,1992
TrabajoA,2827,3685060,3687062,2002
TrabajoB,2828,3687062,3689052,1990
TrabajoA,2829,3689052,3691043,1991
TrabajoB,2830,3691043,3693061,2018
TrabajoA,2831,3693061,3695040,1979
TrabajoB,2832,3695040,3697029,1989
TrabajoA,2833,3697029,3699027,1998
TrabajoB,2834,3699027,3700131,1104
TrabajoA,2835,3700131,3701200,1069
TrabajoB,2836,3701200,3702240,1040
TrabajoA,2837,3702240,3703283,1043
TrabajoB,2838,3703283,3704329,1046
TrabajoA,2839,3704329,3705368,1039
TrabajoB,2840,3705368,3706410,1042
TrabajoA,2841,3706410,3707440,1030
TrabajoB,2842,3707440,3708697,1257
TrabajoA,2843,3708697,3709724,1027
TrabajoB,2844,3709724,3710768,1044
TrabajoA,2845,3710768,3711804,1036
TrabajoB,2846,3711804,3712879,1075
TrabajoA,2847,3712879,3713978,1099
TrabajoB,2848,3713978,3715041,1063
TrabajoA,2849,3715041,3716073,1032
TrabajoB,2850,3716073,3717106,1033
TrabajoA,2851,3717106,3718140,1034
TrabajoB,2852,3718140,3719174,1034
TrabajoA,2853,3719174,3720209,1035
TrabajoB,2854,3720209,3721299,1090
TrabajoA,2855,3721299,3722381,1082
TrabajoB,2856,3722381,3723453,1072
TrabajoA,2857,3723453,3724518,1065
TrabajoB,2858,3724518,3725580,1062
TrabajoA,2859,3725580,3726641,1061
TrabajoB,2860,3726641,3727726,1085
TrabajoA,2861,3727726,3729722,1996
TrabajoB,2862,3729722,3731224,1502
TrabajoA,2863,3731224,3733219,1995
TrabajoB,2864,3733219,3735214,1995
TrabajoA,2865,3735214,3737210,1996
TrabajoB,2866,3737210,3739215,2005
TrabajoA,2867,3739215,3741203,1988
TrabajoB,2868,3741203,3743195,1992
TrabajoA,2869,3743195,3745187,1992
TrabajoB,2870,3745187,3747181,1994
TrabajoA,2871,3747181,3749176,1995
TrabajoB,2872,3749176,3750729,1553
TrabajoA,2873,3750729,3751818,1089
TrabajoB,2874,3751818,3752882,1064
TrabajoA,2875,3752882,3754051,1169
TrabajoB,2876,3754051,3755085,1034
TrabajoA,2877,3755085,3756120,1035
TrabajoB,2878,3756120,3757158,1038
TrabajoA,2879,3757158,3758199,1041
TrabajoB,2880,3758199,3759247,1048
TrabajoA,2881,3759247,3760284,1037
TrabajoB,2882,3760284,3761406,1122
TrabajoA,2883,3761406,3762441,1035
TrabajoB,2884,3762441,3763476,1035
TrabajoA,2885,3763476,3764565,1089
TrabajoB,2886,3764565,3765653,1088
TrabajoA,2887,3765653,3766687,1034
TrabajoB,2888,3766687,3767722,1035
TrabajoA,2889,3767722,3768757,1035
TrabajoB,2890,3768757,3769837,1080
TrabajoA,2891,3769837,3770907,1070
TrabajoB,2892,3770907,3771951,1044
TrabajoA,2893,3771951,3772983,1032
TrabajoB,2894,3772983,3774097,1114
TrabajoA,2895,3774097,3775212,1115
